,remote_hostname,company,company_website,result
3316,epson.biz,Epson Corporation,https://global.epson.com/,marketing
3317,uu.net,UU Net,https://www.uunet.com/,Internet Service Provider
3318,etacdn.net,Eta Labs,https://etalabs.net/,CDN
3319,ptb.de,Physikalisch-Technische Bundesanstalt (PTB),https://www.ptb.de/,static server
3320,netbynet.ru,NetByNet,https://www.netbynet.ru/,first-party host
3321,pulsedmedia.com,Pulsed Media,https://pulsedmedia.com/,CDN
3322,bashtel.ru,Bashinformsvyaz,https://www.bashtel.ru/,first-party host
3323,megaegg.ne.jp,,,
3324,spedition-michel.de,Spedition Michel,https://www.spedition-michel.de/,static server
3325,turbooo.xyz,,,
3326,powerlinks.com,PowerLinks,https://powerlinks.com,advertising
3327,linodeusercontent.com,Linode,https://www.linode.com/,static server
3328,electricimp.com,Electric Imp,https://www.electricimp.com/,first-party host
3329,satnet.net,Satellite Networking Technologies,https://satnet.net/,static server
3330,snowdawn.info,,,first-party host
3331,usbx.me,Unknown,,marketing
3332,prioritytelecom.net,Priority Telecom,https://www.prioritytelecom.net/,static server
3333,ip-91-134-139.eu,OVH SAS,https://www.ovh.com/,static server
3334,ip-91-121-155.eu,OVH SAS,https://www.ovh.com/,static server
3335,foxtel.com.au,Foxtel,https://www.foxtel.com.au/,first-party host
3336,nfoservers.com,NFO Servers,https://www.nfoservers.com/,static server
3337,oktv.se,OK Centralen AB,https://okcentralen.se/,static server
3338,sprintel.cz,Sprintel s.r.o.,https://sprintel.cz/,first-party host
3339,percept.ai,Percept.AI,https://percept.ai/,analytics
3340,bash.pw,,,
3341,dnsup.net,,,
3342,minasnet.net,MinasNet Telecomunicações Ltda,https://minasnet.com.br/,static server
3343,lasvegas.net,LasVegas.Net,https://www.lasvegas.net/,first-party host
3344,cdn-net.com,CDN.net,https://www.cdn.net/,CDN
3345,zare.com,Zare,zare.com,static server
3346,ukservers.com,UkServers Ltd,https://www.ukservers.com/,static server
3347,hostdime.com,HostDime,https://www.hostdime.com/,static server
3348,gorillaservers.com,GorillaServers,https://www.gorillaservers.com/,static server
3349,cachenode.cn,CacheNode,https://www.cachenode.cn/,CDN
3350,freeboxos.fr,Free,https://www.free.fr/,first-party host
3351,apol.com.tw,A-Power Computer Ltd.,https://www.apol.com.tw/,static server
3352,vivozap.com.br,Vivo,https://www.vivo.com.br/,marketing
3353,fox.com.br,Fox Networks Group,https://www.foxnetworks.com/,first-party host
3354,com.de,,,
3355,socialmediawins.com,Social Media Wins,socialmediawins.com,marketing
3356,eolo.it,EOLO,https://www.eolo.it/,first-party host
3357,tecnoadsl.it,Tecnoadsl,https://www.tecnoadsl.it/,static server
3358,cheapnet.it,Cheapnet S.r.l.,https://www.cheapnet.it/,first-party host
3359,connesi.it,Connesi s.r.l.,https://www.connesi.it/,first-party host
3360,netoip.com,Net-OIP,https://netoip.com/,CDN
3361,arcolink.it,Arco S.r.l.,https://www.arcolink.it/,static server
3362,fastnet.it,Fastnet S.p.A.,https://www.fastnet.it/,static server
3363,superonline.net,Superonline,https://www.superonline.net/,static server
3364,hkcable.com.hk,Hong Kong Cable Television Limited,https://www.i-cablecomm.com/,first-party host
3365,estointernet.in,Esto Internet Private Limited,https://estointernet.in/,first-party host
3366,infuturo.it,Infuturo,https://www.infuturo.it/,first-party host
3367,213.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
3368,driftcdn.com,Drift,https://www.drift.com/,CDN
3369,gibdev.ru,,,
3370,expressnetw.com,Express Network,expressnetw.com,first-party host
3371,net-htp.de,net-http GmbH,https://www.net-http.de/,static server
3372,promax.media.pl,Promax,https://www.promax.pl/,marketing
3373,planeta-net-fibra.com.br,Planeta NET,https://planetanet.com.br/,static server
3374,movistar.cl,Movistar,https://www.movistar.cl/,first-party host
3375,siqueiralink.com.br,SiqueiraLink,https://www.siqueiralink.com.br/,first-party host
3376,netwaytelecom.com.br,Netway Telecom,https://www.netwaytelecom.com.br/,first-party host
3377,scaleway.com,Scaleway,https://www.scaleway.com/,first-party host
3378,1drv.com,Microsoft Corporation,https://www.microsoft.com/,static server
3379,dbsinet.com,DBS Bank,https://www.dbs.com/,first-party host
3380,bt.com,BT Group plc,https://www.bt.com/,first-party host
3381,umd.edu,University of Maryland,https://umd.edu/,first-party host
3382,mirrorservice.org,The UK Mirror Service,https://www.mirrorservice.org/,static server
3383,comnet.uz,ComNet LLC,https://comnet.uz/,static server
3384,fau.de,Friedrich-Alexander University of Erlangen-Nuremberg,https://www.fau.eu/,first-party host
3385,flightplandatabase.com,Flight Plan Database,https://flightplandatabase.com/,static server
3386,awsdns-06.com,Amazon Web Services,https://aws.amazon.com/,DNS
3387,awsdns-10.net,Amazon,https://aws.amazon.com/,DNS
3388,gtdinternet.com,GTD Internet,https://www.gtdinternet.com/,static server
3389,connect.net.au,Optus,https://www.optus.com.au/,CDN
3390,kort.co,Kort,https://kort.co/,URL shortening service
3391,speakeasy.net,MegaPath,https://www.megapath.com/,DNS
3392,root-servers.org,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
3393,entale.co,Entale Media,https://entale.co/,static server
3394,impdesk.com,Impression Desk,https://www.impdesk.com/,marketing
3395,yieldlab.net,Yieldlab AG,https://www.yieldlab.de/,advertising
3396,ligadx.com,Ligatus,https://www.ligatus.com/,advertising
3397,ligatus.com,Ligatus,https://www.ligatus.com/,advertising
3398,trib.al,Tribune Media,https://tribunemedia.com/,marketing
3399,onservo.com,OnServo,https://onservo.com/,static server
