,remote_hostname,company,company_website,result
3096,wiredns.net,Wiredns,https://www.wiredns.net/,DNS
3097,redstation.co.uk,Redstation Limited,https://www.redstation.co.uk/,static server
3098,kostunivo.com,Unknown,,Unable to determine the purpose of the URL
3099,constant.com,CDN provider,https://www.constant.com/,CDN
3100,rumafia.com,Unknown,,Unable to determine the purpose of the provided URL
3101,gameservers.com,,,
3102,softhost.com.br,Softhost,https://www.softhost.com.br,static server
3103,uninet-ide.com.mx,Uninet-IDE,https://uninet-ide.com.mx/,static server
3104,showrss.info,ShowRSS,https://showrss.info/,RSS feed for TV shows
3105,justinstalledpanel.com,Just Installed Panel,https://justinstalledpanel.com/,CDN
3106,openportstats.com,Open Port Stats,https://www.openportstats.com/,analytics
3107,channelnet.ie,,,
3108,hosted-by-vdsina.ru,Vdsina,https://vdsina.ru/,static server
3109,songspoint.info,,,
3110,chaikovskie.ru,Chaikovskie,https://chaikovskie.ru/,first-party host
3111,uk-solution.kz,,,
3112,midphase.com,Midphase,https://www.midphase.com/,DNS
3113,west-datacenter.net,West Datacenter,https://west-datacenter.net,static server
3114,datahound.com,Advertising,https://datahound.com/,"The domain name does not provide enough information to determine the purpose of the URL with certainty. However, based on the company name and website, it is likely that the purpose of the URL is advertising."
3115,2ksports.com,2K Sports,https://www.2k.com/,marketing
3116,sunbloommarketing.com,Sunbloom Marketing,https://www.sunbloommarketing.com/,marketing
3117,northamericancoax.com,North American Coax,https://www.northamericancoax.com/,static server
3118,wanidarum.com,,,
3119,contabo.host,Contabo GmbH,https://contabo.com/,static server
3120,rr-severses.no,RR-ServerseS,https://www.rr-serverses.no/,DNS
3121,eonet.ne.jp,Eonet,http://www.eonet.ne.jp/,DNS
3122,starhub.net.sg,StarHub Ltd,https://www.starhub.com/,static server
3123,inter.net.il,Interhost Communication Solutions Ltd,https://www.interhost.co.il/,DNS
3124,da.net.tw,Dynamic Advertising,https://da.net.tw,advertising
3125,play-internet.pl,Play,https://www.play.pl/,DNS
3126,ucom.ne.jp,Ucom,https://www.ucom.ne.jp/,DNS
3127,casasio.co.uk,Casio,https://www.casio.com/,First-party host
3128,snarc.au,Unknown,,Unable to determine the purpose of the provided URL
3129,travano.at,Travano,https://travano.at/,first-party host
3130,comunodius.com,Comunodius,https://www.comunodius.com/,marketing
3131,algarnetsuper.com.br,Algar Telecom,https://www.algartelecom.com.br/,DNS
3132,genmediasys.com,GenMediaSys,https://genmediasys.com/,marketing
3133,3bb.in.th,3BB Broadband,https://www.3bb.co.th/en/,static server
3134,tm.net.my,Telekom Malaysia Berhad,https://www.tm.com.my/,DNS
3135,myrepublic.com.sg,MyRepublic,https://myrepublic.com.sg/,first-party host
3136,maxcom.net.mx,Maxcom,https://www.maxcom.com/,first-party host
3137,israelinternet.co.il,Israel Internet Association,https://www.isoc.org.il/,DNS
3138,osmc.tv,OSMC,https://osmc.tv/,static server
3139,ip-198-245-61.net,Static Server,https://en.wikipedia.org/wiki/Web_server,The provided URL is likely serving static content from a web server.
3140,mivocloud.com,MivoCloud,https://mivocloud.com/,DNS
3141,barracuda.com,Barracuda Networks,https://www.barracuda.com/,static server
3142,mns.ru,MNS,https://www.mns.ru/,static server
3143,node1.com.au,Unknown,,The provided URL is not specific enough to determine its purpose.
3144,secureconnect.me,SecureConnect,https://www.secureconnect.com/,marketing
3145,dlink.com.tw,D-Link,https://www.dlink.com/,first-party host
3146,dlink.com,D-Link,https://www.dlink.com/,first-party host
3147,transactcdn.com,Transact,https://www.transact.com/,CDN
3148,iproxy.cloud,iProxyCloud,https://iproxy.cloud/,CDN
3149,prcdn.net,CDN77,https://www.cdn77.com/,CDN
3150,seedhost.eu,SeedHost,https://www.seedhost.eu/,Static Server
3151,sipgate.net,sipgate,https://www.sipgate.net/,DNS
3152,dtvbb.tv,Deutsche TV-Plattform e.V.,https://www.tv-plattform.de/en/home/,CDN
3153,chargepoint.com,ChargePoint,https://www.chargepoint.com/,marketing
3154,readynas.com,NETGEAR,https://www.netgear.com/,static server
3155,m247.com,M247 Ltd,https://m247.com/,CDN
3156,online.nl,Online.nl,https://www.online.nl/,DNS
3157,safelink.net,Safelink,https://safelink.net/,URL shortening and tracking service
3158,bestelclientes.com.mx,Unknown,,Unable to determine the purpose of the URL
3159,westlink.net.br,WestLink Internet,https://www.westlink.net.br/,DNS
3160,fetnet.net,FETnet,https://www.fetnet.net/,DNS
3161,avangarddsl.ru,Avangard DSL,https://www.avangarddsl.ru/,DNS
3162,unitymedia.biz,Unitymedia,https://www.unitymedia.de/,DNS
3163,xs4all.nl,XS4ALL,https://www.xs4all.nl/,DNS
3164,pldt.net,PLDT,https://pldt.com/,DNS
3165,sipa.be,Sipa Press,https://www.sipa.com/,marketing
3166,provedorlive.com.br,Provedor Live,https://provedorlive.com.br/,DNS
3167,mine.nu,First-party host,,"The provided URL belongs to a first-party host, which is an internal domain used by an organization or an individual for their own website/application. It is not intended for tracking, marketing, advertising, analytics, CDN or any other external purpose."
3168,upcloud.host,UpCloud Ltd,https://upcloud.com/,static server
3169,litecoinpool.org,Litecoinpool.org,https://www.litecoinpool.org,mining pool
3170,kit.edu,Karlsruhe Institute of Technology,https://www.kit.edu/english/index.php,first-party host
3171,hqserv.co.il,HQserv,https://www.hqserv.co.il/,static server
3172,lionlink.net,LionLink Networks,https://lionlink.net/,DNS
3173,bysh.me,Unknown,,The purpose of the provided URL is unclear or unknown.
3174,n4t.co,,,
3175,bittorrent.com,BitTorrent Inc.,https://www.bittorrent.com/,static server
3176,mogilev.by,Mogilev Regional Executive Committee,http://mogilev-region.gov.by/en/,first-party host
3177,utorrent.com,uTorrent,https://www.utorrent.com/,marketing
3178,waimaoxiazai.com,Unknown,,"It is impossible to determine the purpose of the provided URL with certainty as it could be used for multiple purposes. However, based on the name of the website, it seems to be related to downloading files from foreign trade websites. Therefore, it could be categorized as a static server."
3179,quantum.ru,Quantum,https://quantum.com,static server
3180,nzbfinder.ws,NZB Finder,https://nzbfinder.ws/,first-party host
3181,pscp.tv,Periscope,https://www.pscp.tv/,marketing
3182,zen.co.uk,Zen Internet,https://www.zen.co.uk/,DNS
3183,loggly.com,Loggly,https://www.loggly.com/,analytics
3184,sense.com,Sense,https://www.sense.com/,DNS
3185,internettl.org,Internet TLD Registrar Ltd.,https://www.internettl.org,DNS
3186,issuu.com,Issuu,https://issuu.com/,marketing
3187,nixplay.com,Nixplay,https://www.nixplay.com/,marketing
3188,awsdns-29.com,Amazon Web Services,https://aws.amazon.com/,DNS
3189,awsdns-04.co.uk,AWS,https://aws.amazon.com/,DNS
3190,awsdns-54.org,DNS provider unknown,,DNS
3191,fibrestream.ca,Fibrestream,https://www.fibrestream.ca/,first-party host
3192,dynu.net,"Dynu Systems, Inc.",https://www.dynu.com/,DNS
3193,kik.com,Kik Interactive Inc.,https://www.kik.com/,first-party host
3194,wgrusers.com,Unknown,,"The purpose of wgrusers.com cannot be determined with certainty as the domain does not currently have a website associated with it. It is possible that it may have been used for one of the following purposes in the past: tracking, marketing, advertising, analytics, CDN, static server, DNS, or first-party host. However, without more information, it is not possible to determine the exact purpose at this time."
3195,vpopfan.tk,,,
3196,plutex.de,Plutex GmbH,https://www.plutex.de/,DNS
3197,lstn.net,LSTN Sound Co.,https://lstnsound.co/,static server
3198,arcanite.ch,Arcanite,https://arcanite.ch,No information available on the purpose of the provided URL
3199,redventures.io,Red Ventures,https://www.redventures.com/,marketing
