,remote_hostname,company,company_website,result
1686,good.com,CDN,https://www.good.com/,"The provided URL belongs to a Content Delivery Network (CDN) that helps to improve the performance, speed, and availability of web pages and other types of content by distributing them across a network of servers located around the world."
1687,numericable.net,Numericable,https://www.numericable.fr/,first-party host
1688,imgix.net,imgix,https://www.imgix.com/,CDN
1689,bitdefender.net,Bitdefender,https://www.bitdefender.com/,marketing
1690,pigeonhole.at,Pigeonhole Live,https://pigeonholelive.com/,marketing
1691,lynda.com,Lynda.com,www.lynda.com,e-learning platform
1692,bitcoinstats.com,BitcoinStats,https://bitcoinstats.com/,analytics
1693,dashdot.io,DashDot,https://dashdot.io/,marketing
1694,bluematt.me,Matthew Corallo,https://bluematt.me/,first-party host
1695,dashjr.org,Luke Dashjr,https://luke.dashjr.org/,first-party host
1696,emzy.de,Emzy,https://emzy.de/,static server
1697,nba.com,NBA,www.nba.com,static server
1698,paradoxplaza.com,Paradox Interactive,https://www.paradoxplaza.com/,first-party host
1699,drift.com,Drift,https://www.drift.com/,marketing
1700,wbx2.com,CDN77,https://www.cdn77.com/,CDN
1701,ciscospark.com,Cisco,https://www.cisco.com,first-party host
1702,dashlane.com,Dashlane,https://www.dashlane.com/,marketing
1703,appcues.net,Appcues,https://www.appcues.com/,marketing
1704,treasuredata.com,Treasure Data,https://www.treasuredata.com,analytics
1705,mobilityware.com,MobilityWare,https://mobilityware.com/,marketing
1706,sr.se,Sveriges Radio,https://sverigesradio.se/,{'purpose': 'first-party host'}
1707,a-msedge.net,Microsoft,https://www.microsoft.com/,CDN
1708,alphavantage.co,Alpha Vantage Inc.,https://www.alphavantage.co/,analytics
1709,samsungyosemite.com,Samsung,https://www.samsung.com/,first-party host
1710,octoprint.org,OctoPrint,https://octoprint.org/,static server
1711,opentlc.com,OpenTLC,https://www.opentlc.com,static server
1712,gliptv.com,Static Server,,This URL is serving static content or files hosted on the server of glipTV.com
1713,embed.ly,Embedly,https://embed.ly/,API for embedding content from other websites
1714,pcloud.com,pCloud,https://www.pcloud.com/,static server
1715,azulsystems.com,Azul Systems,https://www.azul.com/,static server
1716,myfritz.net,AVM GmbH,https://avm.de/,DNS
1717,meross.com,Meross,https://www.meross.com/,static server
1718,tado.com,tado,https://www.tado.com/,marketing
1719,mycloud.com,mycloud,https://www.mycloud.com/,static server
1720,spreaker.com,Spreaker,https://www.spreaker.com/,marketing
1721,slb.com,SLB,https://www.slb.com/,static server
1722,get.no,GET,https://www.get.no/,first-party host
1723,williamhill.com,,,
1724,oo-syringe.com,OOO Syringe,https://oo-syringe.com/,static server
1725,shopbop.com,Shopbop,www.shopbop.com,e-commerce
1726,discordapp.net,Discord,https://discord.com/,first-party host
1727,snapads.com,Snap Inc.,https://www.snap.com/,advertising
1728,sc-prod.net,Akamai Technologies,https://www.akamai.com/,CDN
1729,jwpsrv.com,JW Player,https://www.jwplayer.com/,CDN
1730,telenor.rs,Telenor,https://www.telenor.com/,"{'purpose': 'first-party host', 'description': ""The provided URL belongs to Telenor's website in Serbia, which serves as a first-party host for their own content and services."", 'source': 'https://www.telenor.rs/'}"
1731,thawte.com,Thawte,thawte.com,SSL Certificates Provider
1732,kaltura.com,Kaltura,https://www.kaltura.com/,CDN
1733,streamguys.com,StreamGuys,https://www.streamguys.com/,CDN
1734,as9105.net,RIPE NCC,https://www.ripe.net/,DNS
1735,adnexus.net,AppNexus,https://www.appnexus.com/,advertising
1736,kabelnet.net,Kabelnet,https://kabelnet.net/,DNS
1737,coolkit.cc,Coolkit,https://www.coolkit.cc/,static server
1738,marantz.info,Marantz,https://www.marantz.com/,first-party host
1739,univ-lyon1.fr,univ-lyon1.fr,https://www.univ-lyon1.fr/,first-party host
1740,southwestairlines.com,Southwest Airlines,https://www.southwest.com/,first-party host
1741,livebarn.com,LiveBarn,https://www.livebarn.com/,CDN
1742,weekendpartycancel5.com,,,
1743,1-voip.com,1-VoIP,https://www.1-voip.com/,DNS
1744,telecomitalia.it,Telecom Italia,http://www.telecomitalia.it/,DNS
1745,usgovcloudapp.net,US Government Cloud App,https://www.usgovcloudapp.net/,static server
1746,carrier.com,Carrier,www.carrier.com,static server
1747,ooma.com,Ooma,https://www.ooma.com/,marketing
1748,fibreop.ca,FibreOP,https://www.fibreop.ca/,{'purpose': 'DNS'}
1749,blisspointmedia.com,Bliss Point Media,https://blisspointmedia.com/,advertising
1750,sonic.net,Sonic.net,https://www.sonic.com/,DNS
1751,root-servers.net,DNS,https://root-servers.org/,The provided URL belongs to a DNS server
1752,gtld-servers.net,ICANN,https://www.icann.org/,DNS
1753,xirvik.com,Xirvik,https://www.xirvik.com/,static server
1754,afilias-nst.org,Afilias,https://afilias.info/,DNS
1755,mtu.edu,Michigan Technological University,https://www.mtu.edu/,"{'purpose': 'first-party host', 'description': 'The provided URL belongs to Michigan Technological University, which means it is a first-party host. This is the primary domain of the university used to deliver contents and services to their visitors.'}"
1756,msft.net,Microsoft Corporation,https://www.microsoft.com/,DNS
1757,afilias-nst.info,Afilias,https://afilias.info/,DNS
1758,rogers.com,Rogers Communications Inc.,https://www.rogers.com/,first-party host
1759,distributel.net,Distributel Communications Ltd.,https://www.distributel.ca/,DNS
1760,stephenparker.co.uk,Stephen Parker,https://www.stephenparker.co.uk/,first-party host
1761,dyndns.org,Dyn,https://dyn.com/,DNS
1762,hostgator.ro,HostGator,https://www.hostgator.com/,"{'purpose': 'DNS', 'description': ""HostGator.ro is a domain name registered with HostGator's DNS service. DNS (Domain Name System) is responsible for resolving human-readable domain names into IP addresses that computers use to identify each other on the internet.""}"
1763,https-rulesets.org,,,
1764,sony.com,Sony,https://www.sony.com/,static server
1765,above.net,AboveNet Communications Inc.,https://www.zayo.com/,CDN
1766,ucar.edu,University Corporation for Atmospheric Research,https://www.ucar.edu/,first-party host
1767,navy.mil,US Navy,https://www.navy.mil/,first-party host
1768,comloginc.net,Comdata,https://www.comdata.com,login portal for Comdata customers and cardholders
1769,symmetricom.com,Symmetricom,https://www.microsemi.com/product-directory/clocks-timing/clocks-modules,First-party host
1770,jio.com,Jio,https://www.jio.com/,{'purpose': 'CDN'}
1771,weathercn.com,WeatherCN,https://en.weathercn.com/,analytics
1772,espn.net,ESPN,https://www.espn.com/,sports news and media
1773,howstuffworks.com,HowStuffWorks,https://www.howstuffworks.com/,static server
1774,radio-canada.ca,Radio-Canada,https://ici.radio-canada.ca/,first-party host
1775,ss2.us,,,
1776,uiowa.edu,The University of Iowa,https://uiowa.edu/,first-party host
1777,siriusxm.com,SiriusXM,www.siriusxm.com,marketing
1778,theconversation.com,The Conversation,https://theconversation.com/,first-party host
1779,apptentive.com,Apptentive,https://www.apptentive.com/,marketing
1780,prxu.org,Prxu,https://prxu.org/,CDN
1781,seamless.com,Seamless,https://www.seamless.com/,food delivery service
1782,wnyc.org,WNYC,https://www.wnyc.org/,first-party host
1783,sky.com,Sky,https://www.sky.com/,first-party host
1784,nowtv.com,Now TV,https://www.nowtv.com/,marketing
1785,wikibuy.com,WikiBuy,https://wikibuy.com/,"browser extension for price comparison, coupon finder, and deals aggregator"
1786,swedish-academy.org,Swedish Academy,https://www.svenskaakademien.se/svenska-akademien,first-party host
1787,hrzn-nxt.com,Horizon Next,https://hrzn-nxt.com/,marketing
1788,s-msn.com,Microsoft Corporation,https://www.microsoft.com/,CDN
1789,trustwave.com,"Trustwave Holdings, Inc.",https://www.trustwave.com/,security solutions provider
1790,netweaver.uk,Netweaver,https://netweaver.uk/,It is not possible to determine the purpose of the provided URL without additional information.
1791,ntp.br,NTP.br,https://ntp.br/,NTP.br is a first-party host that provides network time synchronization services for computers and other devices connected to the internet.
1792,libsyn.com,Libsyn,https://libsyn.com/,CDN
1793,rings.solutions,Not found,,DNS
1794,redbend.com,Redbend,https://www.redbend.com/,static server
1795,mios.com,MIOS,https://www.mios.com/,Static Server
1796,amazon.fr,Amazon,https://www.amazon.com/,e-commerce
1797,firefoxusercontent.com,Mozilla,https://www.mozilla.org/,CDN
1798,amazon.es,,,
1799,malwaredomains.com,MalwareDomains.com,https://www.malwaredomains.com/,DNS
