,remote_hostname,company,company_website,result
3473,dns-cloud.net,DNS Made Easy,https://dnsmadeeasy.com/,DNS
3474,colorado.edu,University of Colorado Boulder,https://www.colorado.edu/,first-party host
3475,shatel.ir,Shatel Group,https://www.shatelgroup.com/en/,first-party host
3476,simobil.net,Si.mobil d.d.,https://www.simobil.si/,first-party host
3477,f3322.net,F3322,https://www.f3322.net/,DNS
3478,mynuheat.com,,,
3479,sytes.net,,,
3480,ipify.org,ipify,https://www.ipify.org/,DNS
3481,ddnss.de,DDNSS,https://www.ddnss.de/,DNS
3482,sensemecloud.com,SenseMe,https://www.senseme.tech/,marketing
3483,servehttp.com,ServeHttp,servehttp.com,CDN
3484,simharif.com,Simharif,https://www.simharif.com/,first-party host
3485,atom-data.io,Atom Data,https://atom-data.io/,CDN
3486,akasripcn.net,Unknown,,Advertising
3487,marriott.com,"Marriott International, Inc.",marriott.com,first-party host
3488,fbwat.ch,Facebook,https://www.facebook.com/,tracking
3489,amazon.com.au,Amazon,https://www.amazon.com,first-party host
3490,verizonwireless.com,Verizon Communications Inc.,https://www.verizon.com/,first-party host
3491,vzwshop.com,Verizon Wireless,https://www.verizon.com,e-commerce
3492,savagebeast.com,Savage Beast Technologies,https://www.linkedin.com/company/savage-beast-technologies,analytics
3493,telia.net,,,
3494,thebrighttag.com,BrightTag,https://www.brighttag.com/,tag management
3495,disa.mil,Defense Information Systems Agency (DISA),https://www.disa.mil/,first-party host
3496,igodigital.com,Salesforce,https://www.salesforce.com,marketing
3497,192.in-addr.arpa,,,DNS
3498,hiper.dk,Hiper A/S,https://hiper.dk/,first-party host
3499,adobeprojectm.com,,,
3500,nayatel.pk,Nayatel,https://www.nayatel.com/,static server
3501,axntechnologies.in,AXNTECHNOLOGIES,https://axntechnologies.in/,static server
3502,awsdns-03.co.uk,"Amazon.com, Inc.",https://aws.amazon.com/,DNS
3503,voncp.com,VON Consulting Partners,https://voncp.com/,first-party host
3504,neohub.co.uk,Neohub Ltd,https://neohub.co.uk/,first-party host
3505,telecom.kz,Kazakhtelecom,https://telecom.kz/en,first-party host
3506,weathercloud.net,Weathercloud,https://weathercloud.net/,analytics
3507,dynamic-m.com,Dynamic Marketing,https://www.dynamic-m.com/,marketing
3508,80.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
3509,btncdn.com,Button Inc.,https://www.usebutton.com/,CDN
3510,uh.edu,University of Houston,https://www.uh.edu/,first-party host
3511,alaska.edu,University of Alaska,https://www.alaska.edu/,first-party host
3512,bain.com,Bain & Company,https://www.bain.com/,first-party host
3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,first-party host
3514,vmwservices.com,VMware,https://www.vmware.com/,marketing
3515,telenor.com,Telenor,https://www.telenor.com/,first-party host
3516,adobejanus.com,Adobe,https://www.adobe.com/,CDN
3517,gartner.com,,,
3518,signal.is,Signal Messenger LLC,https://signal.org/,first-party host
3519,cnt-grms.ec,Unknown,,CDN
3520,telecom.sk,Slovak Telekom,https://www.telekom.sk/,first-party host
3521,falcon1.net,Falcon Internet Services,https://www.falconinternet.net/,static server
3522,orbitbhyve.com,Orbit,https://www.orbitonline.com/,first-party host
3523,project25499.com,,,
3524,posttv.com,Washington Post,https://www.washingtonpost.com/,CDN
3525,inaf.it,INAF (Istituto Nazionale di Astrofisica),https://www.inaf.it/en/,first-party host
3526,comfortel.pro,Comfortel,https://comfortel.pro/,first-party host
3527,fvds.ru,FVD Media,https://www.fvdmedia.com/,marketing
3528,se-ssl-cloud.com,SonicWall Inc.,https://www.sonicwall.com/,CDN
3529,ccma.cat,Corporació Catalana de Mitjans Audiovisuals,http://www.ccma.cat/,first-party host
3530,diyadvice.com,DIY Advice,https://www.diyadvice.com/,marketing
3531,athena.io,Athena,https://www.athena.io/,marketing
3532,fu-berlin.de,Freie Universität Berlin,https://www.fu-berlin.de/en/index.html,first-party host
3533,access.ly,Accessly,https://accessly.io/,CDN
3534,orange-business.com,Orange Business Services,https://www.orange-business.com/,first-party host
3535,chefsteps.com,ChefSteps,https://www.chefsteps.com/,first-party host
3536,abissnet.al,Abissnet,https://www.abissnet.al/,first-party host
3537,zedfilter.xyz,Unknown,,Advertising
3538,rundsp.com,Rundsp,rundsp.com,marketing
3539,vylmedia.com,VYL Media,https://www.vylmedia.com/,marketing
3540,vieraconnect.tv,Panasonic,https://www.panasonic.com/,marketing
3541,g4c5j.com,,,
3542,cloud-ips.com,CloudIPs,https://cloud-ips.com/,CDN
3543,rediris.es,RedIRIS,https://www.rediris.es/,DNS
3544,gen4.ninja,Gen4,https://gen4.com/,static server
3545,appsmb.com,Appsmb,https://www.appsmb.com/,first-party host
3546,ibmcloud.com,IBM,https://www.ibm.com/,CDN
3547,snaptube.in,Snaptube,https://www.snaptubeapp.com/,marketing
3548,withings.com,Withings,https://www.withings.com/,first-party host
3549,bloomsky.com,BloomSky,https://www.bloomsky.com/,static server
3550,anovaculinary.com,Anova Culinary,https://anovaculinary.com/,marketing
3551,iot-dns.com,IoT-DNS,iot-dns.com,DNS
3552,mineproxy.ga,,,DNS
3553,tendplatform.com,Tend,https://www.tend.ai/,marketing
3554,geappliances.com,GE Appliances,https://www.geappliances.com/,first-party host
3555,seluxit.com,Seluxit,https://www.seluxit.com/,first-party host
3556,your-loop.com,Yourloop,your-loop.com,first-party host
3557,zodiac.com,Zodiac,https://www.zodiac.com/,marketing
3558,foobot.io,Airboxlab,https://www.airboxlab.com/,analytics
3559,vzwfemto.com,Verizon,www.verizon.com,CDN
3560,bosch.de,Bosch,https://www.bosch.com/,first-party host
