,remote_hostname,company,company_website,result
2058,safebee.com,SafeBee,https://www.safebee.com/,marketing
2059,basis.net,,,
2060,salecycle.com,SaleCycle,https://www.salecycle.com/,marketing
2061,dzcdn.net,Dailymotion,https://www.dailymotion.com/,CDN
2062,2i3.net,2i3 Corporation,https://www.2i3.com/,CDN
2063,dellsupportcenter.com,Dell Inc.,https://www.dell.com/,support
2064,amcrestcloud.com,Amcrest,https://amcrest.com/,tracking
2065,amcrestview.com,Amcrest Technologies LLC,https://amcrest.com/,first-party host
2066,amcrestsecurity.com,Amcrest,https://amcrest.com/,static server
2067,usbla.net,Unknown,,Advertising
2068,arin.net,American Registry for Internet Numbers (ARIN),https://www.arin.net/,DNS
2069,in-addr-servers.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
2070,idrive.com,IDrive Inc.,https://www.idrive.com/,static server
2071,ibackup.com,ibackup,https://www.ibackup.com/,static server
2072,leanstream-hq.com,,,
2073,ip-api.com,APNIC Pty Ltd,https://www.apnic.net/,DNS
2074,edgecastdns.net,Verizon Media,https://www.verizonmedia.com/,DNS
2075,readdle.com,Readdle,https://readdle.com/,first-party host
2076,obihai.com,Obihai Technology,https://www.obitalk.com/,first-party host
2077,obitalk.com,Obihai Technology,https://www.obitalk.com/,first-party host
2078,136.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org,DNS
2079,mycingular.net,AT&T,https://www.att.com/,first-party host
2080,ericashome.com,Erica's Home,https://www.ericashome.com/,first-party host
2081,premiumize.me,Premiumize.me,https://www.premiumize.me/,CDN
2082,krypt.com,Krypt,https://www.krypt.com/,static server
2083,nzbgeek.info,NZBGeek,https://nzbgeek.info,first-party host
2084,vesync.com,VeSync,https://www.vesync.com/,first-party host
2085,ngxcld.com,NGINX,https://www.nginx.com/,CDN
2086,myhomescreen.tv,MyHomeScreen.tv,https://myhomescreen.tv/,static server
2087,getyourguide.com,GetYourGuide,https://www.getyourguide.com/,first-party host
2088,doub.ly,,,
2089,optonline.net,Altice USA,https://www.alticeusa.com/,DNS
2090,readcube.com,ReadCube,https://www.readcube.com/,static server
2091,nrk.no,NRK,https://www.nrk.no/,first-party host
2092,accedo.tv,Accedo,https://www.accedo.tv/,marketing
2093,tns-cs.net,TNS Group International,https://tnsgroup.com/,CDN
2094,zoominternet.net,,,
2095,appboy-images.com,Braze,https://www.braze.com/,CDN
2096,ign.com,"IGN Entertainment, Inc.",https://www.ign.com/,marketing
2097,twitchsvc.net,"Twitch Interactive, Inc.",https://www.twitch.tv/,CDN
2098,maas.global,MAAS Global,https://maas.global/,first-party host
2099,influxdata.com,InfluxData,https://www.influxdata.com/,first-party host
2100,sensibo.com,Sensibo,sensibo.com,marketing
2101,untappd.com,Untappd LLC,https://untappd.com/,first-party host
2102,dedicatedpanel.com,DedicatedPanel,https://www.dedicatedpanel.com/,static server
2103,swypeconnect.com,Nuance Communications,https://www.nuance.com,marketing
2104,yetwp.com,Yieldbot,https://www.yieldbot.com/,advertising
2105,smartnews.com,"SmartNews, Inc.",https://www.smartnews.com/en/,news aggregator
2106,moviesanywhere.com,Movies Anywhere,https://moviesanywhere.com,first-party host
2107,quickconnect.cn,QuickConnect,quickconnect.cn,CDN
2108,tenjin.io,,,
2109,com.ru,,,
2110,kpn.net,KPN,https://www.kpn.com/,static server
2111,nstorage.org,,,
2112,caiway.nl,Caiway,https://www.caiway.nl/,first-party host
2113,tequilaboomboom.club,Unknown,Unknown,marketing
2114,edolphin.site,,,
2115,icn.ua,ICN,https://icn.ua/,first-party host
2116,mts-chita.ru,MTS,https://www.mts.ru/,first-party host
2117,telmtproto.club,,,
2118,wellhosted.ch,WellHosted,https://wellhosted.ch/,static server
2119,aspadmin.net,,,
2120,steadfastdns.net,Steadfast,https://steadfast.net/,DNS
2121,research.com,,,
2122,group-ib.com,Group-IB,https://www.group-ib.com,first-party host
2123,warezwaldo.org,Unknown,,first-party host
2124,ip-54-36-110.eu,OVH SAS,https://www.ovh.com/,static server
2125,lazerpenguin.com,Lazer Penguin,lazerpenguin.com,first-party host
2126,ftp.sh,Unknown,,static server
2127,torrentapi.org,Unknown,,First-party host
2128,eztv.io,EZTV,https://eztv.io/,first-party host
2129,eztv.ag,EZTV,https://eztv.re/,first-party host
2130,limetorrents.info,,,torrent tracker
2131,zooqle.com,Zooqle,https://zooqle.com/,first-party host
2132,thepiratebay.org,Unknown,,first-party host
2133,hypixel.net,Hypixel Studios,https://hypixelstudios.com/,first-party host
2134,syncthing.net,Syncthing,https://syncthing.net/,static server
2135,avistaz.to,AvistaZ,https://avistaz.to,first-party host
2136,athom.com,Athom,athom.com,first-party host
2137,ip-192-99-14.net,OVH,https://www.ovh.com/,static server
2138,clipperoint.com,Clipperoint,https://www.clipperoint.com/,first-party host
2139,t-ipconnect.de,Deutsche Telekom AG,https://www.telekom.com/,static server
2140,privacy-center.org,Unknown,,DNS
2141,verisign.com,Verisign Inc.,https://www.verisign.com/,DNS
2142,gotomeeting.com,"LogMeIn, Inc.",https://www.logmeininc.com/,marketing
2143,expertcity.com,Expertcity,https://www.expertcity.com/,first-party host
2144,symcd.com,Symantec Corporation,https://www.symantec.com/,CDN
2145,foxitsoftware.com,Foxit Corporation,https://www.foxitsoftware.com/,static server
2146,corusappservices.com,Corus,https://www.corusent.com/,CDN
2147,globaltv.com,Corus Entertainment,https://www.corusent.com/,first-party host
2148,ddns3-instar.de,INSTAR,https://www.instar.de/,DNS
2149,xnet.ro,XNET SRL,https://www.xnet.ro/,static server
2150,rovicorp.com,Rovi Corporation,https://www.rovicorp.com/,first-party host
2151,airbnb.com,Airbnb,www.airbnb.com,first-party host
2152,privacymanager.io,"OneTrust, LLC",https://www.onetrust.com/,privacy management and compliance
2153,umbrella.com,Umbrella Corporation,https://www.umbrellacorporation.com,first-party host
2154,assoc-amazon.com,"Amazon.com, Inc.",https://www.amazon.com,advertising
2155,forgesvc.net,,,
2156,craigslist.org,Craigslist,https://www.craigslist.org/,classified advertisements website
2157,linksys.com,Linksys,https://www.linksys.com/,first-party host
2158,klaviyo.com,Klaviyo,https://www.klaviyo.com/,marketing
2159,byteoversea.net,ByteDance,https://www.bytedance.com/,CDN
2160,trendmicro.com,Trend Micro,https://www.trendmicro.com,first-party host
2161,ryanair.com,Ryanair,https://www.ryanair.com/,first-party host
2162,pi-charter.net,Unknown,,DNS
2163,irdeto.com,Irdeto,https://www.irdeto.com/,first-party host
2164,dropboxstatic.com,Dropbox,https://www.dropbox.com/,static server
2165,cdnjquery.com,jQuery Foundation,https://jquery.org/,CDN
2166,bamlabs.com,Bank of America,https://www.bankofamerica.com/,first-party host
2167,aptible.in,Aptible,https://www.aptible.com/,first-party host
2168,lankadeepa.lk,Wijeya Newspapers Ltd.,http://www.wijeyanewspapers.lk/,first-party host
2169,opera.software,Opera Software,https://www.opera.com/,first-party host
2170,dmxleo.com,DMXLEO,https://dmxleo.com/,marketing
2171,bmo.com,BMO Financial Group,https://www.bmo.com/,first-party host
2172,livesegmentservice.com,LiveSegmentService,https://livesegmentservice.com,CDN
2173,actcorp.in,ACT Fibernet,https://www.actcorp.in/,static server
2174,telesp.net.br,Telefônica Brasil,https://www.telefonica.com.br/,first-party host
2175,wi-power.com,WIPOWER,https://www.wi-power.com/,static server
2176,megalinkcorp.com.br,,,
2177,itans.com.br,,,
2178,etapanet.net,EtaPA,https://etapa.net/,DNS
2179,imsbiz.com,IMS Business,https://imsbiz.com/,marketing
2180,maisnet.srv.br,MaisNet,https://maisnet.info/,static server
2181,nastech.bg,Nastech Ltd.,https://www.nastech.bg/,first-party host
2182,dg-w.de,dg-w,https://www.dg-w.de/,first-party host
2183,cecollect.com,Customer Engagement Center,https://www.customerengagementcenter.com/,tracking
2184,datapacket.com,Datapacket,https://www.datapacket.com/,static server
2185,epsonconnect.com,Epson,https://www.epson.com/,first-party host
2186,playfabapi.com,PlayFab,https://playfab.com/,CDN
2187,inq.com,INQ,https://www.inq.com/,marketing
2188,schoolwires.com,,,
2189,userzoom.com,UserZoom Technologies Inc.,https://www.userzoom.com/,analytics
2190,ups.com,UPS,https://www.ups.com/,CDN
2191,myzmodo.com,Zmodo,https://www.zmodo.com/,first-party host
2192,imgbox.com,ImgBox,https://imgbox.com/,static server
2193,bilsyndication.com,BilSyndication,https://www.bilsyndication.com/,advertising
2194,udmserve.net,Unica Corporation,https://www.ibm.com/products/unica,marketing
2195,histats.com,Histats,https://www.histats.com/,analytics
2196,adform.net,Adform,https://site.adform.com/,advertising
2197,dca0.com,Unknown,,Tracking
2198,lqm.io,LQM Technologies Inc.,https://lqm.io/,analytics
2199,ttnet.com.tr,TTNET A.Ş.,https://www.turktelekom.com.tr/,static server
