,remote_hostname,company,company_website,result
1676,aliexpress.com,Alibaba Group,https://www.alibaba.com/,e-commerce
1677,ssacdn.com,SSA CDN,https://www.ssacdn.com/,CDN
1678,mail.ru,Mail.ru Group,https://corp.mail.ru/en/,first-party host
1679,adsniper.ru,AdSniper,https://adsniper.ru/,advertising
1680,tbcache.com,TBCache,https://tbcache.com/,CDN
1681,vk.com,VK,https://vk.com/,social media
1682,yastatic.net,Яндекс,https://yandex.com/,CDN
1683,i3d.net,i3D.net,https://www.i3d.net/,CDN
1684,m1-msedge.net,Microsoft Corporation,https://www.microsoft.com/,CDN
1685,weatherbug.net,GroundTruth,https://www.groundtruth.com/,weather and traffic tracking
1686,good.com,,,
1687,numericable.net,,,
1688,imgix.net,,,
1689,bitdefender.net,Bitdefender,https://www.bitdefender.com/,security software provider
1690,pigeonhole.at,,,
1691,lynda.com,Lynda.com,www.lynda.com,online learning platform
1692,bitcoinstats.com,Bitcoin Stats,https://bitcoinstats.com/,analytics
1693,dashdot.io,Dashdot,https://dashdot.co/,marketing
1694,bluematt.me,Matt Corallo,https://mattcorallo.com/,first-party host
1695,dashjr.org,Luke Dashjr,https://luke.dashjr.org/,first-party host
1696,emzy.de,Emzy,https://emzy.de/,first-party host
1697,nba.com,National Basketball Association,https://www.nba.com/,first-party host
1698,paradoxplaza.com,Paradox Interactive,https://www.paradoxinteractive.com/,first-party host
1699,drift.com,Drift,https://www.drift.com,marketing
1700,wbx2.com,,,
1701,ciscospark.com,Cisco,https://www.cisco.com/,first-party host
1702,dashlane.com,Dashlane,https://www.dashlane.com/,first-party host
1703,appcues.net,Appcues,https://www.appcues.com/,marketing
1704,treasuredata.com,Treasure Data,https://www.treasuredata.com/,marketing
1705,mobilityware.com,MobilityWare,https://mobilityware.com/,first-party host
1706,sr.se,Sveriges Radio,https://sverigesradio.se/,first-party host
1707,a-msedge.net,Microsoft Corporation,https://www.microsoft.com/,CDN
1708,alphavantage.co,Alpha Vantage Inc.,https://www.alphavantage.co/,analytics
1709,samsungyosemite.com,Samsung,https://www.samsung.com/,marketing
1710,octoprint.org,OctoPrint,https://octoprint.org/,first-party host
1711,opentlc.com,Red Hat,https://www.redhat.com/,first-party host
1712,gliptv.com,Gliptv,https://gliptv.com/,static server
1713,embed.ly,Embedly,https://embed.ly/,CDN
1714,pcloud.com,pCloud AG,https://www.pcloud.com,static server
1715,azulsystems.com,Azul Systems,https://www.azul.com/,static server
1716,myfritz.net,AVM GmbH,https://avm.de/,first-party host
1717,meross.com,Meross,https://www.meross.com/,first-party host
1718,tado.com,Tado GmbH,https://www.tado.com/,first-party host
1719,mycloud.com,MyCloud,mycloud.com,static server
1720,spreaker.com,Spreaker,https://www.spreaker.com/,first-party host
1721,slb.com,SLB,https://www.slb.com/,static server
1722,get.no,GET,https://www.get.no/,CDN
1723,williamhill.com,William Hill,https://www.williamhill.com/,first-party host
1724,oo-syringe.com,OOO Syringe,oo-syringe.com,static server
1725,shopbop.com,Shopbop,https://www.shopbop.com/,e-commerce
1726,discordapp.net,Discord Inc.,https://discordapp.com/,CDN
1727,snapads.com,Snap Inc.,https://www.snap.com/,advertising
1728,sc-prod.net,Unknown,,CDN
1729,jwpsrv.com,JW Player,https://www.jwplayer.com/,CDN
1730,telenor.rs,Telenor,https://www.telenor.com/,first-party host
1731,thawte.com,Thawte,https://www.thawte.com,SSL certificates and security solutions
1732,kaltura.com,Kaltura,https://corp.kaltura.com/,CDN
1733,streamguys.com,StreamGuys,https://www.streamguys.com/,CDN
1734,as9105.net,Society of Motor Manufacturers and Traders (SMMT),https://www.smmt.co.uk/,DNS
1735,adnexus.net,AppNexus,https://www.appnexus.com/,advertising
1736,kabelnet.net,Kabelnet Communications Ltd.,http://www.kabelnet.net/,static server
1737,coolkit.cc,CoolKit Limited,https://www.coolkit.cc/,marketing
1738,marantz.info,Marantz,https://www.marantz.com/,first-party host
1739,univ-lyon1.fr,Université Claude Bernard Lyon 1,https://www.univ-lyon1.fr/,first-party host
1740,southwestairlines.com,Southwest Airlines,https://www.southwest.com/,first-party host
1741,livebarn.com,LiveBarn,https://www.livebarn.com/,CDN
1742,weekendpartycancel5.com,Unknown,,advertising
1743,1-voip.com,VoIP Supply LLC,https://www.voipsupply.com/,first-party host
1744,telecomitalia.it,Telecom Italia,www.telecomitalia.com,first-party host
1745,usgovcloudapp.net,Microsoft,https://www.microsoft.com/,CDN
1746,carrier.com,Carrier,https://www.carrier.com/,static server
1747,ooma.com,Ooma,https://www.ooma.com/,first-party host
1748,fibreop.ca,Bell Canada,https://www.bell.ca/,static server
1749,blisspointmedia.com,Bliss Point Media,https://blisspointmedia.com/,marketing
1750,sonic.net,Sonic,https://www.sonic.com/,first-party host
1751,root-servers.net,Internet Corporation for Assigned Names and Numbers (ICANN),https://www.icann.org/,DNS
1752,gtld-servers.net,Internet Corporation for Assigned Names and Numbers (ICANN),https://www.icann.org/,DNS
1753,xirvik.com,Xirvik,https://www.xirvik.com/,CDN
1754,afilias-nst.org,Afilias Limited,https://afilias.info/,DNS
1755,mtu.edu,Michigan Technological University,https://www.mtu.edu/,first-party host
1756,msft.net,Microsoft Corporation,https://www.microsoft.com/,CDN
1757,afilias-nst.info,Afilias Limited,https://afilias.info/,DNS
1758,rogers.com,Rogers Communications,https://www.rogers.com/,first-party host
1759,distributel.net,Distributel,https://www.distributel.ca/,static server
1760,stephenparker.co.uk,,,
1761,dyndns.org,Dyn,https://dyn.com/,DNS
1762,hostgator.ro,HostGator,https://www.hostgator.com/,static server
1763,https-rulesets.org,,,DNS
1764,sony.com,Sony Corporation,https://www.sony.com/,first-party host
1765,above.net,AboveNet Communications Inc.,https://www.zayo.com/,CDN
1766,ucar.edu,University Corporation for Atmospheric Research,https://www.ucar.edu/,first-party host
1767,navy.mil,US Navy,https://www.navy.mil/,first-party host
1768,comloginc.net,,,
1769,symmetricom.com,Symmetricom,https://www.microsemi.com/,static server
1770,jio.com,Reliance Jio Infocomm Limited,https://www.jio.com/,first-party host
1771,weathercn.com,,,
1772,espn.net,ESPN,www.espn.com,static server
1773,howstuffworks.com,HowStuffWorks,https://www.howstuffworks.com/,static server
1774,radio-canada.ca,CBC/Radio-Canada,https://www.cbc.radio-canada.ca/en/,first-party host
1775,ss2.us,SSense,https://www.ssense.com/,CDN
1776,uiowa.edu,The University of Iowa,https://uiowa.edu/,first-party host
1777,siriusxm.com,Sirius XM Holdings Inc.,https://www.siriusxm.com/,first-party host
1778,theconversation.com,The Conversation US,https://theconversation.com/us,publishing
1779,apptentive.com,Apptentive,https://www.apptentive.com/,marketing
1780,prxu.org,Proximal Health,https://www.proximalhealth.com/,DNS
1781,seamless.com,Seamless,https://www.seamless.com/,first-party host
1782,wnyc.org,New York Public Radio,https://www.nypublicradio.org/,first-party host
1783,sky.com,Sky UK Limited,https://www.sky.com/,first-party host
1784,nowtv.com,Now TV,https://www.nowtv.com/,first-party host
1785,wikibuy.com,Capital One,https://www.capitalone.com/,shopping assistant
1786,swedish-academy.org,Swedish Academy,https://www.svenskaakademien.se/en/,first-party host
1787,hrzn-nxt.com,Horizon Blockchain Games Inc.,https://horizongames.net/,marketing
1788,s-msn.com,Microsoft Corporation,https://www.microsoft.com/,CDN
1789,trustwave.com,"Trustwave Holdings, Inc.",https://www.trustwave.com/,first-party host
1790,netweaver.uk,Netweaver,https://netweaver.uk/,first-party host
1791,ntp.br,NIC.br,https://nic.br/,DNS
1792,libsyn.com,Liberated Syndication,https://libsyn.com/,static server
1793,rings.solutions,Unknown,,DNS
1794,redbend.com,Red Bend Software,https://www.redbend.com/,marketing
1795,mios.com,,,
1796,amazon.fr,Amazon,https://www.amazon.com/,first-party host
1797,firefoxusercontent.com,Mozilla Corporation,https://www.mozilla.org/,CDN
1798,amazon.es,Amazon,https://www.amazon.com/,first-party host
1799,malwaredomains.com,Malwarebytes,https://www.malwarebytes.com/,DNS
